,rent,endereco,rooms,bathroom,parking,area
7710,3500,                Avenida dos Bancários  ,3,2,3,182
7711,3000,                Rua Goiás ,3,3,3,140
7712,6000,                Rua Colômbia  ,4,4,4,220
7713,2200,                Aparecida Santos ,1,1,1,54
7714,3400,                Avenida Ana Costa  ,1,2,1,57
7715,3000,                Rua José Caballero ,1,2,1,69
7716,4700,                Avenida Washington Luiz ,3,4,3,130
7717,2800,                José Menino Santos ,2,2,2,68
7718,2679,                Rua Galeão Carvalhal ,2,1,2,100
7719,2100,                Rua Soares de Camargo ,3,2,3,122
7720,3900,                Rua Pasteur ,2,3,2,82
7721,2600,                Rua Nabuco de Araújo ,2,3,2,115
7722,2600,                Avenida Presidente Wilson ,2,3,2,136
7723,6000,                Boqueirão Santos ,4,4,4,220
7724,3200,                Rua Tocantins  ,3,1,3,120
7725,3710,                Gonzaga Santos ,3,5,3,171
7726,4000,                Avenida Bartolomeu de Gusmão ,3,4,3,265
7727,7000,                Pompéia Santos ,4,6,4,318
7728,3100,                Avenida General Francisco Glicério ,2,2,2,58
7729,5000,                Gonzaga Santos ,4,4,4,322
7730,4010,                Aparecida Santos ,2,3,2,134
7731,1350,                Avenida Washington Luís  ,3,1,3,106
7732,1600,                Rua Doutor Manoel Victorino ,2,1,2,85
7733,1800,                Boqueirão Santos ,1,1,1,38
7734,7000,                Avenida Almirante Saldanha da Gama  ,3,3,3,190
7735,3600,                Rua Doutor Lobo Viana  ,2,3,2,88
7736,7000,                Rua Firmino Barbosa  ,4,3,4,330
7737,3199,                Rua Doutor Samuel Baccarat ,1,1,1,56
7738,4000,                Avenida Washington Luiz ,3,3,3,110
7739,5000,                Rua Benjamin Constant  ,4,5,4,200
7740,1450, Rua Carlos Afonseca  ,1,1,1,55
7741,8500, Avenida Doutor Epitácio Pessoa ,3,2,3,158
7742,4100, Rua República do Equador  ,2,4,2,111
7743,2200, Avenida General Francisco Glicério  ,1,2,1,51
7744,2380, Rua João Caetano  ,2,2,2,90
7745,3600, Rua º de Maio  ,1,2,1,60
7746,5200, Avenida Rei Alberto I ,3,3,3,132
7747,3000, Avenida Presidente Wilson  ,3,3,3,150
7748,2300, Avenida General Francisco Glicério  ,1,2,1,46
7749,1500, Avenida Bartolomeu de Gusmão ,1,1,1,43
7750,1700, Avenida Bartolomeu de Gusmão  ,1,3,1,70
7751,2200, Rua Doutor Lobo Viana  ,2,2,2,123
7752,4000, Avenida Rei Alberto I  ,3,3,3,132
7753,1600, Rua Robert Sandall ,1,1,1,47
7754,1600, Ponta da Praia Santos ,1,1,1,60
7755,2200, Avenida Bartolomeu de Gusmão ,2,3,2,95
7756,1750, Gonzaga Santos ,2,2,2,75
7757,3000, Avenida Bartolomeu de Gusmão ,2,2,2,95
7758,4000, Avenida Vicente de Carvalho ,3,3,3,155
7759,1700, Rua Ministro João Mendes  ,2,1,2,100
7760,1700, Avenida Senador Pinheiro Machado  ,3,2,3,114
7761,4000, Rua Voluntários Santistas ,4,4,4,202
7762,1500, Avenida Bartolomeu de Gusmão  ,1,1,1,48
7763,1600, Avenida Washington Luiz  ,2,1,2,70
7764,1800, Avenida Washington Luiz ,2,1,2,70
7765,2900, Avenida Marechal Floriano Peixoto  ,1,1,1,45
7766,1600, Rua Pereira Barreto ,1,1,1,50
7767,3300, Rua Galeão Carvalhal  ,2,4,2,76
7768,1700, Rua Paraguassú  ,2,1,2,65
7769,1100, Avenida Bartolomeu de Gusmão  ,1,1,1,66
7770,1900, Rua Paraguassú  ,2,2,2,72
7771,4000, Rua Waldomiro Silveira ,4,4,4,257
7772,2300, Avenida Bartolomeu de Gusmão ,1,1,1,50
7773,1600, Rua Galeão Coutinho  ,2,1,2,70
7774,1900, Ponta da Praia Santos ,2,1,2,88
7775,2850, Rua Doutor Egydio Martins  ,1,1,1,50
7776,1450, Rua Carlos Afonseca  ,1,1,1,55
7777,8500, Avenida Doutor Epitácio Pessoa ,3,2,3,158
7778,4100, Rua República do Equador  ,2,4,2,111
7779,2200, Avenida General Francisco Glicério  ,1,2,1,51
7780,2380, Rua João Caetano  ,2,2,2,90
7781,3600, Rua º de Maio  ,1,2,1,60
7782,5200, Avenida Rei Alberto I ,3,3,3,132
7783,3000, Avenida Presidente Wilson  ,3,3,3,150
7784,2300, Avenida General Francisco Glicério  ,1,2,1,46
7785,1500, Avenida Bartolomeu de Gusmão ,1,1,1,43
7786,1700, Avenida Bartolomeu de Gusmão  ,1,3,1,70
7787,2200, Rua Doutor Lobo Viana  ,2,2,2,123
7788,4000, Avenida Rei Alberto I  ,3,3,3,132
7789,1600, Rua Robert Sandall ,1,1,1,47
7790,1600, Ponta da Praia Santos ,1,1,1,60
7791,2200, Avenida Bartolomeu de Gusmão ,2,3,2,95
7792,1750, Gonzaga Santos ,2,2,2,75
7793,3000, Avenida Bartolomeu de Gusmão ,2,2,2,95
7794,4000, Avenida Vicente de Carvalho ,3,3,3,155
7795,1700, Rua Ministro João Mendes  ,2,1,2,100
7796,1700, Avenida Senador Pinheiro Machado  ,3,2,3,114
7797,4000, Rua Voluntários Santistas ,4,4,4,202
7798,1500, Avenida Bartolomeu de Gusmão  ,1,1,1,48
7799,1600, Avenida Washington Luiz  ,2,1,2,70
7800,1800, Avenida Washington Luiz ,2,1,2,70
7801,2900, Avenida Marechal Floriano Peixoto  ,1,1,1,45
7802,1600, Rua Pereira Barreto ,1,1,1,50
7803,3300, Rua Galeão Carvalhal  ,2,4,2,76
7804,1700, Rua Paraguassú  ,2,1,2,65
7805,1100, Avenida Bartolomeu de Gusmão  ,1,1,1,66
7806,1900, Rua Paraguassú  ,2,2,2,72
7807,4000, Rua Waldomiro Silveira ,4,4,4,257
7808,2300, Avenida Bartolomeu de Gusmão ,1,1,1,50
7809,1600, Rua Galeão Coutinho  ,2,1,2,70
7810,1900, Ponta da Praia Santos ,2,1,2,88
7811,2850, Rua Doutor Egydio Martins  ,1,1,1,50
7812,3900,                Boqueirão Santos ,3,3,3,150
7813,5000,                Rua Guaiaó ,2,2,2,106
7814,5500,                Embaré Santos ,3,4,3,230
7815,5500,                Embaré Santos ,3,4,3,230
7816,1800,                Rua Vereador Henrique Soler  ,1,1,1,55
7817,35000,                Gonzaga Santos ,4,6,4,360
7818,1800,                Rua Vereador Henrique Soler  ,1,1,1,55
7819,1400,                Marapé Santos ,2,1,2,85
7820,10000,                Boqueirão Santos ,5,5,5,300
7821,4500,                Rua  de Julho ,3,3,3,191
7822,2900,                Boqueirão Santos ,1,2,1,59
7823,10000,                Boqueirão Santos ,4,4,4,304
7824,1950,                José Menino Santos ,2,1,2,70
7825,3300,                Ponta da Praia Santos ,3,3,3,126
7826,3900,                José Menino Santos ,4,2,4,130
7827,2950,                Rua Pedro Ivo ,2,3,2,110
7828,2000,                Rua Vereador Henrique Soler . ,1,1,1,60
7829,5000,                Avenida Bartolomeu de Gusmão ,3,3,3,118
7830,7000,                Ponta da Praia Santos ,3,5,3,166
7831,3450,                Avenida Senador Pinheiro Machado  ,3,5,3,145
7832,6000,                Rua Pernambuco ,4,5,4,159
7833,2100,                Boqueirão Santos ,1,1,1,43
7834,2712,                Boqueirão Santos ,3,3,3,112
7835,5000,                Rua Ceará  ,3,2,3,147
7836,3450,                Pompéia Santos ,3,5,3,145
7837,2900,                Pompéia Santos ,2,2,2,92
7838,1400,                Rua Benjamin Constant  ,1,1,1,48
7839,5500,                Rua Ceará ,3,3,3,147
7840,8200,                Boqueirão Santos ,4,3,4,255
7841,4000,                Rua Alexandre Martins . ,2,2,2,113
7842,3900,                Rua Doutor Lobo Viana  ,3,2,3,150
7843,3700,                Avenida Presidente Wilson ,4,3,4,135
7844,1500,                Campo Grande Santos ,2,2,2,90
7845,4287,                Paquetá Santos ,4,5,4,250
7846,1690,                Rua Frederico Ozanam ,1,1,1,76
7847,3100,                Avenida General Francisco Glicério ,2,2,2,58
7848,2399,                Marapé Santos ,3,3,3,140
7849,1500,                José Menino Santos ,1,1,1,40
7850,5500,                Ponta da Praia Santos ,3,5,3,199
7851,5000,                Rua João Pinho ,3,1,3,137
7852,2960,                Rua Comendador Alfaia Rodrigues ,2,3,2,110
7853,3500,                Avenida Bartolomeu de Gusmão ,2,1,2,126
7854,9000,                Rua Comendador Alfaia Rodrigues  ,4,6,4,226
7855,2300,                Rua Benjamin Constant  ,3,2,3,131
7856,6635,                Avenida Doutor Moura Ribeiro ,3,3,3,150
7857,3000,                Rua José Caballero ,1,1,1,69
7858,3600,                Pompéia Santos ,3,2,3,140
7859,2000,                Rua Alexandre Herculano  ,1,2,1,75
7860,3200,                Rua José Caballero ,1,2,1,60
7861,3200,                Pompéia Santos ,2,1,2,78
7862,3300,                Rua Newton Prado ,2,3,2,75
7863,2700,                Avenida Doutor Bernardino de Campos ,2,3,2,74
7864,3900,                Rua Pasteur ,2,3,2,83
7865,4600,                Rua Oswaldo Cruz ,2,3,2,99
7866,2900,                Avenida General Francisco Glicério  ,2,3,2,60
7867,3800,                Rua Doutor Guilherme Álvaro ,3,3,3,152
7868,8200,                Avenida Conselheiro Nébias  ,4,4,4,204
7869,4500,                Avenida Marechal Floriano Peixoto ,3,1,3,164
7870,5800,                Rua André Vidal de Negreiros ,3,4,3,179
7871,3300,                Avenida Presidente Wilson ,2,2,2,80
7872,3600,                Avenida Presidente Wilson ,2,2,2,84
7873,5800,                Avenida Almirante Saldanha da Gama ,3,4,3,199
7874,2500,                Marapé Santos ,,3,,100
7875,2200,                Rua Doutor Guilherme Álvaro ,2,2,2,100
7876,7300,                Avenida Washington Luiz ,3,5,3,180
7877,3500,                Boqueirão Santos ,2,1,2,126
7878,8500,                Avenida Presidente Wilson ,4,3,4,264
7879,2000,                Avenida Rei Alberto I ,3,2,3,95
7880,7000,                Rua Azevedo Sodré ,4,4,4,248
7881,2500,                José Menino Santos ,2,1,2,56
7882,7300,                Aparecida Santos ,3,4,3,158
7883,7500,                José Menino Santos ,3,1,3,251
7884,7500,                José Menino Santos ,3,1,3,251
7885,15000,                Rua Castro Alves ,4,6,4,455
7886,1700,                Embaré Santos ,,,,60
7887,2700,                Avenida Presidente Wilson ,2,1,2,65
7888,2500,                Gonzaga Santos ,2,2,2,92
7889,2500,                Rua São José ,3,3,3,153
7890,2100,                Avenida Bartolomeu de Gusmão ,1,2,1,63
7891,1900,                Avenida Presidente Wilson ,2,1,2,70
7892,2500,                Avenida General Francisco Glicério ,1,2,1,55
7893,4500,                Gonzaga Santos ,3,3,3,163
7894,1900,                Ponta da Praia Santos ,2,1,2,88
7895,4000,                Rua Doutor Luís Suplicy ,2,2,2,134
7896,3700,                Rua Galeão Carvalhal ,3,3,3,190
7897,4500,                Rua José Caballero ,2,1,2,78
7898,2600,                Rua Januário dos Santos ,3,2,3,108
7899,3000,                Avenida Almirante Cochrane ,4,4,4,187
7900,2490,                Rua Silva Jardim ,2,1,2,98
7901,4000,                Gonzaga Santos ,2,2,2,79
7902,4200,                José Menino Santos ,3,3,3,110
7903,3650,                Ponta da Praia Santos ,3,4,3,94
7904,1800,                José Menino Santos ,1,1,1,48
7905,12000,                José Menino Santos ,3,4,3,251
7906,5500,                Rua Guaiaó ,4,6,4,278
7907,12000,                Embaré Santos ,4,7,4,274
7908,2000,                Campo Grande Santos ,2,2,2,46
7909,2500,                Ponta da Praia Santos ,1,1,1,44
7910,4010,                Aparecida Santos ,2,3,2,134
7911,2300,                Rua Benjamin Constant  ,3,2,3,131
7912,5500,                Ponta da Praia Santos ,3,4,3,199
7913,4500,                Rua Mato Grosso ,3,4,3,160
7914,3500,                Rua Jorge Tibiriçá ,1,1,1,30
7915,2800,                Gonzaga Santos ,1,2,1,69
7916,4000,                Aparecida Santos ,2,3,2,134
7917,2800,                Gonzaga Santos ,1,2,1,69
7918,5500,                Aparecida Santos ,4,6,4,200
7919,4500,                Gonzaga Santos ,2,1,2,78
7920,3000,                Rua Pasteur ,2,1,2,115
7921,4500,                Gonzaga Santos ,2,3,2,77
7922,1900,                Rua Emílio Ribas ,1,1,1,50
7923,8000,                José Menino Santos ,4,1,4,240
7924,2900,                Praça Nossa Senhora Aparecida  ,2,3,2,134
7925,1300,                Avenida Barão de Penedo ,1,1,1,28
7926,5000,                Ponta da Praia Santos ,3,3,3,127
7927,1400,                Marapé Santos ,2,1,2,85
7928,3500,                Pompéia Santos ,2,2,2,124
7929,4600,                Avenida Washington Luiz ,4,4,4,307
7930,5000,                Avenida Siqueira Campos ,4,4,4,190
7931,5500,                Aparecida Santos ,3,4,3,265
7932,3200,                Rua Comendador Alfaia Rodrigues  ,3,3,3,110
7933,2000,                Avenida Bartolomeu de Gusmão ,1,2,1,71
7934,2900,                Ponta da Praia Santos ,2,3,2,134
7935,4500,                Gonzaga Santos ,2,2,2,90
7936,4010,                Aparecida Santos ,2,3,2,134
7937,4500,                Gonzaga Santos ,2,2,2,80
7938,3100,                José Menino Santos ,2,2,2,58
7939,4730,                José Menino Santos ,3,4,3,150
7940,2500,                Avenida Conselheiro Nébias ,2,3,2,90
7941,2900,                Boqueirão Santos ,1,2,1,59
7942,2700,                Rua Emílio Ribas ,2,2,2,67
7943,1600,                Embaré Santos ,1,1,1,45
7944,8750,                Rua Doutor Lobo Viana  ,4,5,4,181
7945,4550,                Gonzaga Santos ,2,2,2,80
7946,2380,                Boqueirão Santos ,2,1,2,97
7947,2900,                Ponta da Praia Santos ,2,3,2,134
7948,2600,                Ponta da Praia Santos ,2,1,2,120
7949,5500,                Gonzaga Santos ,2,3,2,121
7950,8000,                Avenida Conselheiro Nébias  ,3,4,3,258
7951,3700,                Boqueirão Santos ,3,2,3,170
7952,9000,                Rua Colômbia ,4,6,4,237
7953,3200,                Praça Engenheiro José Rebouças ,3,1,3,140
7954,2600,                Gonzaga Santos ,2,2,2,90
7955,3800,                José Menino Santos ,2,3,2,85
7956,7500,                Gonzaga Santos ,3,3,3,110
7957,4200,                José Menino Santos ,3,3,3,110
7958,2500,                Avenida General Francisco Glicério ,1,2,1,52
7959,2200,                Avenida Presidente Wilson ,2,2,2,83
7960,3100,                Avenida General Francisco Glicério ,2,2,2,58
7961,4200,                Ponta da Praia Santos ,,,,180
7962,12000,                José Menino Santos ,3,4,3,251
7963,1300,                Avenida Bartolomeu de Gusmão ,1,1,1,54
7964,1950,                José Menino Santos ,2,1,2,70
7965,5500,                Aparecida Santos ,4,6,4,200
7966,2500,                Boqueirão Santos ,2,2,2,75
7967,5500,                Embaré Santos ,3,4,3,230
7968,5500,                Embaré Santos ,3,4,3,230
7969,35000,                Gonzaga Santos ,4,6,4,360
7970,10000,                Boqueirão Santos ,4,4,4,304
7971,2388,                Gonzaga Santos ,1,2,1,61
7972,1838,                Rua Bolívia ,3,1,3,65
7973,8200,                Boqueirão Santos ,4,3,4,255
7974,5580,                Avenida Washington Luiz  ,2,1,2,56
7975,1400,                Marapé Santos ,2,1,2,85
7976,1500,                Gonzaga Santos ,1,1,1,50
7977,5000,                Rua Doutor Isidoro José Ribeiro Campos ,3,3,3,127
7978,5500,                Boqueirão Santos ,3,3,3,234
7979,2500,                Avenida Bartolomeu de Gusmão ,2,2,2,75
7980,5500,                Rua Comendador Alfaia Rodrigues  ,4,6,4,200
7981,6000,                Campo Grande Santos ,4,6,4,271
7982,1700,                Aparecida Santos ,2,1,2,66
7983,5500,                Boqueirão Santos ,3,3,3,93
7984,2230,                Ponta da Praia Santos ,3,2,3,150
7985,1700,                Rua Ministro Daniel de Carvalho ,1,1,1,62
7986,6000,                Gonzaga Santos ,4,5,4,159
7987,1700,                José Menino Santos ,1,1,1,48
7988,2800,                Ponta da Praia Santos ,2,2,2,81
7989,3900,                Gonzaga Santos ,2,3,2,82
7990,1400,                Marapé Santos ,2,1,2,85
